Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,EssentialsWineStyle,EssentialsWineType,BottleSize,ResidualSugar,NewWorldWineColour,NewWorldVarietal,OldWorldCountry,OldWorldWineColour,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,CategoryNodeID,TastingTeams1,WineType,WineColour,Medal
2020,HW-Ro,2020_HW-RO_007,31167,7,El Muro Rosado,Bodegas San Valero,Aragon,2018,5.85,Bibendum Wine,7885709315,,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Out
2020,HW-Ro,2020_HW-RO_008,30089,8,"Mountain Range, Rosé",Concha y Toro,Central Valley,2019,5.9,Concha y Toro UK,1865873713,www.cyt-uk.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Chile,39,41,Still,Rosé,Commended
2020,HW-Ro,2020_HW-RO_009,30689,9,"Cullinan View, Chenin Blanc Rosé",Accolade,Western Cape,2018,5.92,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),South Africa,39,41,Still,Rosé,Gold
2020,HW-Ro,2020_HW-RO_011,30674,11,"Short Mile Bay, Rosé",Accolade,South Eastern Australia,2018,5.99,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Australia,39,41,Still,Rosé,Commended
2020,HW-Ro,2020_HW-RO_012,29160,12,"Señorio de Chical, Tempranillo Rosado",Félix Solís,Central Spain,2019,3.84,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Bronze
2020,HW-Ro,2020_HW-RO_013,29138,13,Ayrum Rosado,Félix Solís,Central Spain,2019,5.08,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Out
2020,HW-Ro,2020_HW-RO_014,29147,14,"Oratoire St Pierre, Vin Rosé",Félix Solís,Central Spain,NV,5.15,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Bronze
2020,HW-Ro,2020_HW-RO_015,28852,15,"Umbala, Pinotage Rose",Imbuko,Western Cape,2019,5.19,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),South Africa,39,41,Still,Rosé,Gold
2020,HW-Ro,2020_HW-RO_016,29142,16,Panuelo Vino Rosado ,Felix Solis ,Central Spain ,2019,5.32,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Out
2020,HW-Ro,2020_HW-RO_017,28856,17,"I Castelli, Pinot Grigio Blush",Cielo e Terra,Veneto,2018,5.55,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Italy,39,41,Still,Rosé,Bronze
2020,HW-Ro,2020_HW-RO_018,29134,18,"Casa Albali, Garnacha Rosado",Félix Solís,Valdepeñas,2019,5.62,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Silver
2020,HW-Ro,2020_HW-RO_019,29164,19,"Marqués De Altillo, Rioja Rosé",Pagos Del Rey,Rioja,2019,6,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Out
2020,HW-Ro,2020_HW-RO_020,29350,20,Monte Grande Delicate Blush,Bodegas Lahoz,Castilla-La Mancha,2018,5.21,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,Still,House Wine – £6 & under (ex VAT),NULL,>10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Spain,39,41,Still,Rosé,Bronze
2020,HW-Ro,2020_HW-RO_021,29354,21,Terriero Pink Zinfandel,Casa Girelli,Puglia,2018,5.55,Frederic Robinson Limited,7854149790,www.robinsonsbrewery.com,Still,House Wine – £6 & under (ex VAT),NULL,>10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House - Rosé – £6 & under (ex VAT),Italy,39,41,Still,Rosé,Out
2020,HW-W,2020_HW-W_002,29777,2,"Vistamar, Brisa, Sauvignon Blanc",Vina Vistamar,Central Valley,2019,3.9,Kingsland Drinks,0161 386 8409,www.kingsland-drinks.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_003,30601,3,Proudly Vegan Sauvignon Blanc,Broadland Drinks Ltd,Valle Central,2019,3.98,Broadland Drinks Ltd,1603872474,,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_004,29788,4,"Matinal, Sauvignon Blanc",Fray Leon,Central Valley,2019,4,Kingsland Drinks,0161 386 8409,www.kingsland-drinks.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_005,29766,5,Grüner Veltliner ,Little Cricket ,Pannon,2018,4.49,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Hungary,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_006,29765,6,Pinot Blanc ,Dunavar ,Pannon,2018,4.49,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Hungary,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_007,31418,7,"Fontana D'Italia, Trebbiano",Botter,Rubicone,2019,4.6,WX,7557738828,www.wxbrands.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_008,30241,8,"El Molturo, Sauvignon Blanc",WX Brands,Multi-Regional,2019,4.86,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_009,31002,9,Fonte De Nico Vinho Branco,Pegoes,Setúbal,2019,4.97, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Portugal,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_010,31415,10,Vivoli Pinot Grigio,Botter,Delle Venezie,2019,4.98,WX,7557738828,www.wxbrands.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_011,30319,11,Acantus Sauvignon Blanc,Casa del Valle,Castilla,2019,5,Bodegas y Viñedos Casa del Valle,0034 9 41 23 52 99,www.grupobodegasolarra.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_012,29815,12,"Sea Change, Sauvignon",Botter,Veneto,2019,5,10 International Ltd,01372 454910,www.10international.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_013,30242,13,"Marques de Calado, Macabeo",WX Brands,Castilla,2019,5.05,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_014,31483,14,"Crescendo, Pinot Grigio",Citra ,"Terre di Chieti, Abruzzo",2018,5.13,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_015,30222,15,"Michel Servin, Blanc",Les Grands Chais De France,Vin De France,2018,5.13,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),France,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_016,31966,16,"Gran Tesoro, Viura",Boutinot,Campo de Borja,2018,5.15, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_017,31500,17,"Gurgo, Grillo",Paolini,Sicily,2016,5.16,Barwell and Jones,7960111635,www.barwellandjones.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_018,31971,18,"Ca' di Ponti Catarratto, IGT Terre Siciliane",Adria Vini,Sicilia,2018,5.2, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_019,30192,19,"La Tierra Rocosa, Sauvignon Blanc",Vyf Wine Company,Central Valley,2019,5.23,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_020,29207,20,Sauvignon Blanc,Healy & Gray,Casablanca,2018,5.23,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_021,29206,21,Pinot Grigio,Healy & Gray,Robertson,2018,5.23,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),South Africa,38,49|50,Still,White,Gold
2020,HW-W,2020_HW-W_022,29204,22,Chenin Blanc,Healy & Gray,Western Cape,2017,5.23,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),South Africa,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_023,29203,23,Healy & Gray Chardonnay,Kingston Estate Wines,Kingston On Murray,2018,5.23,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_024,29552,24,"La Musa, Grillo",Caldirola,Sicily,2018,5.3,Castelnau Wine Agencies,0207 751 2490,www.castelnau.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_025,31967,25,Tierras del Isasa Organic Verdejo,Bodegas Ontañón,Rueda,2018,5.33, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_026,30434,26,"Five Foot Track, Chardonnay",Freixenet Copestick,South Eastern Australia,2019,5.39,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_027,30215,27,"Bantry Bay, Chenin Blanc",Origin Wine,Western Cape,2019,5.42,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),South Africa,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_028,29962,28,"Blass, Chardonnay",Wolf Blass,South Eastern Australia,2018,5.45,Treasury Wine Estates,7887942148,www.tweglobal.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_029,29597,29,"Viognier, Vin de France",Patriarche,Languedoc,2019,5.46,Castelnau Wine Agencies,0207 751 2490,www.castelnau.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),France,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_030,31957,30,"El Ninot de Paper, Blanco",Bodegas Murviedro,Valencia,2018,5.5, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_031,30231,31,Verdejo,Dominio de la Fuente,Castilla,2019,5.54,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_032,30686,32,"Bespoke, Chenin Blanc",Accolade,Western Cape,2019,5.59,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),South Africa,38,49|50,Still,White,Gold
2020,HW-W,2020_HW-W_033,31840,33,"The Songbird, Sauvignon Blanc",D'Aria ,Cape Town,2019,5.6,D'Aria Winery ,219793650,https://www.dariawinery.co.za,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),South Africa,38,49|50,Still,White,Gold
2020,HW-W,2020_HW-W_034,30687,34,"Cullinan View, Chenin Blanc",Accolade,Western Cape,2019,5.6,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),South Africa,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_035,31969,35,"Conviviale, Pinot Grigio",Adria Vini,Delle Venezie,2019,5.65, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Italy,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_036,31936,36,"Mucho Mas, Sauvignon Blanc",Boutinot,Central Valley,2019,5.65, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_037,28611,37,"La Cour des Dames, Sauvignon Blanc, Pays D'Oc",Badet Clément,Languedoc,2019,5.69,Badet Clement,7818004332,www.badet-clement.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),France,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_038,30221,38,"The Parodist, Pinot Grigio",Hilltop Neszmély,Neszmély,2018,5.7,Majestic Commercial,01923 298200,http://www.majesticcommercial.co.uk/index.html,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Hungary,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_039,29122,39,"Casa Vista, Chardonnay",Félix Solís,Central Valley,2019,5.71,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_040,31166,40,El Muro Blanco,Bodegas San Valero,Aragon,2018,5.85,Bibendum Wine,7885709315,,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_041,30091,41,"Mountain Range, Pinot Grigio",Concha y Toro,Central Valley,2018,5.9,Concha y Toro UK,1865873713,www.cyt-uk.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_042,30081,42,"Mountain Range, Sauvignon Blanc",Concha y Toro,Central Valley,2019,5.9,Concha y Toro UK,1865873713,www.cyt-uk.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_043,29920,43,"Domaine Du Grand Mayne, Sauvignon Blanc, Côtes De Duras",Domaine Du Grand Mayne,South West France,2018,5.95,GRAND MAYNE (DURAS) LTD,1256772898,www.domaine-du-grand-mayne.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),France,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_044,30676,44,"Tekena, Sauvignon Blanc",Accolade,Central Valley,2019,5.96,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_045,30671,45,"Between Thorns, Sauvignon Blanc",Accolade,South Eastern Australia,2018,5.96,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_046,30670,46,"Between Thorns, Chardonnay",Accolade,South Eastern Australia,2019,5.96,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_047,30673,47,"Short Mile Bay, Sauvignon Blanc",Accolade,South Eastern Australia,2019,5.99,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Silver
2020,HW-W,2020_HW-W_048,30672,48,"Short Mile Bay, Chardonnay",Accolade,South Eastern Australia,2019,5.99,Matthew Clark,1275890228,www.matthewclark.co.uk,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Australia,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_049,29109,49,Via Alta Sauvignon Blanc Reserva,Vistamar,Central Valley,2019,5.99,LWC DRINKS LTD,07816 648503,http://www.lwc-drinks.co.uk/,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_050,29163,50,"Marques de Altillo, Rioja Blanco",Pagos del Rey,Rioja,2019,6,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_051,28963,51,"Etnia, Sauvignon ",Mancura,Central Valley,2019,6,Morandé,56225715624,www.morande.cl,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_052,28959,52,"Brisa, Sauvignon Blanc",Vistamar,Central Valley,2019,6,Morandé,56225715624,www.morande.cl,Still,House Wine – £6 & under (ex VAT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_053,29159,53,Señorio De Chical Verdejo,Felix Solis,Central Spain,2019,3.84,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_054,28667,54,Santa Helena Varietal Sauvignon Blanc,Vspt Wine Group,Central Valley,2019,4.15,VSPT Wine Group,4.47427E+11,,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Chile,38,49|50,Still,White,Out
2020,HW-W,2020_HW-W_055,29165,55,"Finca Nova, Airen",Félix Solís,Central Spain,2019,4.68,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Bronze
2020,HW-W,2020_HW-W_056,29141,56,"Panuelo, Vino Blanco",Félix Solís,Central Spain,NV,4.91,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Commended
2020,HW-W,2020_HW-W_057,29136,57,"Ayrum, Verdejo",Félix Solís,Central Spain,2019,4.97,Felix Solis Avantis S.A.,1227478300,felixsolisavantis.com,Still,House Wine – £6 & under (ex VAT),NULL,<10g/litre,NULL,NULL,NULL,NULL,NULL,Essentials,House White – £6 & under (ex VAT),Spain,38,49|50,Still,White,Out
