Team,Day,Round,Tasting Date,Competition,CompetitionCode,flightcode,WineNodeID,Priority,winename,producer,appellation,vintage,price,SubmitterCompanyName,SubmitterTelephone,SubmitterWebsite,BottleSize,ResidualSugar,SweetnessLevel,WineClassName,CompetitionCategoryName,CountryName,WineType,WineColour
Team 10,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_012,32025,12,"2017 Valpolicella Ripasso DOC, Bertani",Bertani,Veneto,2017,13.94,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 8,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_013,32214,13,Valpolicella Ripasso 'San Giacomo',Villa Mattielli,Veneto,2017,14.1,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 9,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_014,28568,14,Valpolicella Doc Classico Superiore Verjago,Cantina di Negrar,Valpolicella,2016,15,cantina valpolicella negrar,456014300,www.cantinanegrar.it,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 10,Day 1,1,24/02/2020,2020,IT-NE-VAL,,30125,,Palazzo Della Torre,Allegrini,Veneto,2017,15.11,Allegrini,0039 045 6832011,,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 8,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_016,30865,16,"Valpolicella Ripasso, Campo Bastiglia, Ca'Rugate",Ca'Rugate,Veneto,2017,15.21, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 9,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_017,32304,17,RIPASSA VALPOLICELLA RIPASSO DOC SUPERIORE,ZENATO WINERY,VENETO,2016,16.3,EUROWINES LIMITED,8701621420,www.eurowines.co.uk,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 10,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_022,29407,22,"Montegradella, Valpolicella Classico Superiore",Santa Sofia,Veneto,2016,17.3,SANTA SOFIA,3.90458E+11,http://www.santasofia.com/,,<10g/litre,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 8,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_023,29416,23,Valpolicella Classico Superiore Dop,Cantine Giacomo Montresor Spa,Veneto,2016,17.9,CANTINE GIACOMO MONTRESOR SPA,45913399,www.vinimontresor.it,,<10g/litre,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 9,Day 1,1,24/02/2020,2020,IT-NE-VAL,,30126,,La Grola,Allegrini,Veneto,2017,17.99,Allegrini,0039 045 6832011,,,,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 10,Day 1,1,24/02/2020,2020,IT-NE-VAL,2020_IT-NE-VAL_024,29480,24,"Montresor, Castelliere Delle Guaite, Valpolicella Classico Primo Ripasso",Cantine Giacomo Montresor,Veneto,2016,19.9,CANTINE GIACOMO MONTRESOR SPA,45913399,www.vinimontresor.it,,<10g/litre,,Old World,Italy - North-east - Valpolicella,Italy,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-L,2020_NW-O-W-L_005,31528,5,Innocent Bystander Moscato,Innocent Bystander,Swan Hill,2019,8.15,Innocent Bystander ,448000351,https://www.innocentbystander.com.au,,>10g/litre,,New World,NW - Other White Varietals & Blends - light,Australia,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_001,31891,1,"Sileni Cellar Selection Pinot Noir, Hawke's Bay",Sileni Estates,Hawkes Bay,2019,8.45, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-L,2020_NW-O-W-L_002,31291,2,Alisios Pinot Grigio Riesling ,Seival Estate ,Campanha ,2019,8.93,Bibendum Wine,7885709315,,,<10g/litre,,New World,NW - Other White Varietals & Blends - light,Brazil,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-K,2020_NW-O-W-K_001,31989,1,Château Mercian Yamanashi Koshu sur lie,Château Mercian,Yamanashi,2017,10.6, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,NW - Other White Varietals - Koshu of Japan,Japan,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_002,31893,2,"Sileni Estates 'The Plateau' Pinot Noir, Hawkes Bay",Sileni Estates,Hawkes Bay,2018,10.85, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-K,2020_NW-O-W-K_002,31990,2,"Château Mercian Koshu Gris de Gris, Fuefuki District",Château Mercian,Fuefuki District,2017,12.6, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,New World,NW - Other White Varietals - Koshu of Japan,Japan,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_007,28929,7,Kim Crawford Pinot Noir,Constellation Brands Nz,New Zealand,2018,13.7,Constellation Brands,0064 27 2223925,www.constellationnz.com,,<10g/litre,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-L,2020_NW-O-W-L_003,31993,3,"2018 Kontrapunkt Kerner, Chaffey Bros Wine Co",Chaffey Bros. Wine Co.,Eden Valley,2018,13.95,Enotria Winecellars Ltd,020 8963 4235,,,<10g/litre,,New World,NW - Other White Varietals & Blends - light,Australia,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_003,30727,3,"Te Kairanga Pinot Noir, Martinborough",Foley Family,Martinborough,2016,14.68,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-K,2020_NW-O-W-K_003,30893,3,"Koshu, Kayagatake, Yamanashi, Grace Wine",Grace Wine,Yamanashi Province,2018,15.49, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,New World,NW - Other White Varietals - Koshu of Japan,Japan,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-L,2020_NW-O-W-L_004,29967,4,Bouza Albarino,Bodega Bouza,Montevideo,2018,15.7,Jeroboams ,2072888888,www.jeroboams.co.uk,,<10g/litre,,New World,NW - Other White Varietals & Blends - light,Uruguay,Still,White
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_004,32052,4,"2018 Organic Pinot Noir, Urlar",Urlar,Wairarapa,2018,15.76,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_005,30728,5,"Te Kairanga Runholder Pinot Noir, Martinborough",Foley Family,Martinborough,2017,18.01,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-PIN-NZ,2020_NW-PIN-NZ_006,31176,6,Te Muna Pinot Noir,Craggy Range,Martinborough,2016,24.95,Bibendum Wine,7885709315,,,,,New World,Pinot Noir - New Zealand - other,New Zealand,Still,Red
Team 8,Day 1,1,24/02/2020,2020,NW-O-W-K,2020_NW-O-W-K_004,29873,4,L'orient Katsunuma Koshu,Shirayuri Winery,Yamanashi,2018,25.22,SHIRAYURI WINERY,8.10553E+11,http://www.shirayuriwine.com/,,,,New World,NW - Other White Varietals - Koshu of Japan,Japan,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_010,28890,10,Champagne Louis Dornier et Fils Brut Rosé Brut,Gh Martel,Champagne,NV,21.41,GH MARTEL,326510633,,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_001,28339,1,"Gremillet, Rosé, Brut",Gremillet,Champagne,NV,22,Champagne Gremillet,325293791,www.champagnegremillet.fr,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_011,29473,11,Irroy Rose,Irroy,Champagne,NV,25.13, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_002,30941,2,"Champagne Bernard Remy, Brut Rosé",Champagne Bernard Remy,Champagne,NV,26.47, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_012,29265,12,"Duménil , Rosé Vieilles Vignes, Brut",Duménil,Champagne,NV,27,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_013,28886,13,Champagne Gh Martel Rosé Brut,Gh Martel,Champagne,NV,27.12,GH MARTEL,326510633,,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_003,29725,3,Premium Brut Rosé,Champagne Tsarine,Champagne,NV,29.39,Lanson International UK Ltd,2076479892,www.lansonchampagne.com,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_014,28794,14,Perle Rosée,Champagne Alexandre Bonnet,Champagne,NV,30.06,Maison Alexandre Bonnet SAS,325293093,www.alexandrebonnet.com,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_005,29596,5,Champagne Castelnau Rose,Champagne Castelnau,Champagne,NV,30.79,Castelnau Wine Agencies,0207 751 2490,www.castelnau.co.uk,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_006,29797,6,Cuvée Rosée,Champagne Devaux,Champagne,NV,31.6,CHAMPAGNE DEVAUX,325383065,www.champagne-devaux.fr,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_018,29469,18,"Taittinger, Nocturne Rosé, Sec",Taittinger,Champagne,NV,32.59, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,>10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_015,29466,15,"Taittinger, Prestige, Brut Rosé",Taittinger,Champagne,NV,32.59, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_007,31015,7,Palmer and Co Brut Rose Reserve 75cl,CHAMPAGNE PALMER,Champagne,NV,34.09,Bibendum Wine,7885709315,,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_016,29226,16,Rosé Sauvage,Piper-heidsieck,Champagne,NV,41.5, Liberty Wines,020 7819 0333,http://www.libertywines.co.uk,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_008,29792,8,D Rosé,Champagne Devaux,Champagne,NV,42.95,CHAMPAGNE DEVAUX,325383065,www.champagne-devaux.fr,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 8,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_017,29508,17,"Taittinger, Comtes De Champagne, Brut Rosé",Taittinger,Champagne,2007,156, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,SPA-RO-FR-CHA,2020_SPA-RO-FR-CHA_009,30385,9,Perrier-jouët Belle Epoque Rosé 2010,Perrier-jouët,Champagne,2010,261.8,Martell Mumm Perrier-Jouët SAS,01 53 23 79 24,https://www.perrier-jouet.com/fr-fr/,,,,Essentials,Sparkling - Rosé - Champagne,France,Sparkling,Rosé
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_001,29763,1,Hospices De Beaujeu Bourgogne Gamay,Famille Helfrich,Bourgogne,2018,7.21,Famille Helfrich,03 88 71 79 63,www.groupegcf.com,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_002,32074,2,Bourgogne Pinot Noir 18 Drouhin 6/75,Joseph Drouhin,Burgundy,2018,14.05,Enotria Winecellars Ltd,020 8963 4235,,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_019,28801,19,Edouard Delaunay Septembre Bourgogne Pinot Noir,Edouard Delaunay,Burgundy,2018,14.37,Badet Clement,7818004332,www.badet-clement.com,,<10g/litre,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_003,31038,3,Domaine Tupinier-Bautista Mercurey Rouge Vieilles Vignes 75cl,DOMAINE TUPINIER-BAUTISTA,Burgundy,2017,14.58,Bibendum Wine,7885709315,,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_004,29711,4,"Bourgogne Rouge, Les Ursulines",Jean-claude Boisset,Bourgogne,2018,14.9,"Boisset, la famille des grands vins",7407646416,http://www.boisset.fr/en/?valid_legal=1,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_006,32186,6,Santenay Vieilles Vignes,Lequin-Colin,Burgundy,2017,18.17,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_007,30971,7,"Bourgogne Rouge, 'Cuvée Baudron', Gouffier",Gouffier,Burgundy,2017,18.93, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_020,29455,20,Santenay 1er Cru Maladiere,Domaine Prieur-brunet,Santenay,2016,20.43, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_008,32158,8,Hautes-Côtes de Nuits Clos Louis Auguste,David Duband,Burgundy,2017,20.76,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_009,29712,9,"Chorey-lès-beaune, Les Beaumonts",Jean-claude Boisset,Bourgogne,2017,23.5,"Boisset, la famille des grands vins",7407646416,http://www.boisset.fr/en/?valid_legal=1,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_010,32183,10,Volnay Rouge,Laurent Boussey,Burgundy,2014,24.4,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_011,30972,11,"Mercurey 'Les Murgers', Gouffier",Gouffier,Burgundy,2017,25.4, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_012,30964,12,"Santenay Les Charmes, Antoine Olivier",Antoine Olivier,Burgundy,2016,27.15, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_021,29456,21,Beaune 1er Cru Clos Des Couchereaux,Louis Jadot,Burgundy,2011,27.91, Hatch Mansfield,01344 871800,http://www.hatchmansfield.com,,<10g/litre,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_022,28897,22,Bourgogne Pinot Noir,Famille Carabello-baum,Bourgogne,2017,27.98,VIVANT INC,380220799,www.chateaudepommard.com,,<10g/litre,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_013,30968,13,"Givry 1er Cru, Clos de la Servoisine Rouge, Domaine Joblot",Domaine Joblot,Burgundy,2017,29.17, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_014,30969,14,"Givry 1er Cru Rouge 'l'Empreinte',Domaine Joblot",Domaine Joblot,Burgundy,2017,30.86, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_015,31180,15,Morey St Denis,Domaine Michel Magnien,Burgundy,2014,34.26,Bibendum Wine,7885709315,,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_016,30966,16,"Beaune 1er Cru Les Bressandes, Domaine Albert Morot",Domaine Albert Morot,Burgundy,2014,34.99, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_017,30965,17,"Pommard Les Noizons, Antoine Olivier",Antoine Olivier,Burgundy,2016,46.47, Hallgarten Druitt & Novum Wines,01582 406336,http://www.hnwines.co.uk,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_018,31262,18,Gevrey Chambertain Domaine Gallois,DOMAINE GALLOIS,Burgundy,2012,46.57,Bibendum Wine,7885709315,,,,,Old World,"France - Burgundy, red",France,Still,Red
Team 8,Day 1,1,24/02/2020,2020,FR-BY-R,2020_FR-BY-R_023,28895,23,Clos Marey-monge,Château De Pommard,Burgundy,2017,105.04,VIVANT INC,380220799,www.chateaudepommard.com,,<10g/litre,,Old World,"France - Burgundy, red",France,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_001,31222,1,Pinot Noir,Little Eden,South East Australia,2017,7.79,Bibendum Wine,7885709315,,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_002,29274,2,Abel Pinot Noir,Sidewood,Adelaide Hills,2018,11.03,Davy's Wine Merchants,020 8858 6011,www.davywine.co.uk,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_009,30163,9,Innocent Bystander Pinot Noir,Innocent Bystander,Yarra Valley,2018,12.6,Innocent Bystander ,448000351,https://www.innocentbystander.com.au,,<10g/litre,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_003,31084,3,Yering Station Village Pinot Noir,RATHBONE WINE GROUP,"YARRA VALLEY, VICTORIA",2017,13.62,Bibendum Wine,7885709315,,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_003A,32356,03A,Quercus Pinot Noir,Bellvale Wine,Victoria,2017,15.56,Jascots Wine Merchants Ltd.,020 8965 2000,https://www.jascots.co.uk/,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_004,30658,4,"Stonier Pinot Noir, Mornington Peninsula",Accolade,Mornington Peninsula,2017,16.48,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_005,31199,5,Pinot Noir,Josef Chromy,Tasmania,2017,17.63,Bibendum Wine,7885709315,,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_006,32100,6,"Kooyong, Massale, Pinot Noir",Kooyong,Victoria,2018,17.67,Enotria Winecellars Ltd,020 8963 4235,,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_007,28550,7,Gladysdale Pinot Noir,Santolin Wines,Yarra Valley,2018,24,Santolin Wines,400023017,,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_010,29249,10,Applejack Vineyard Pinot Noir,Giant Steps,Yarra Valley,2018,24.25,Giant Steps Wine,03 5962 6111,https://www.giantstepswine.com.au/,,<10g/litre,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_011,29428,11,Nicholson River Pinot Noir,Nicholson River Winery,Gippsland,2017,27.72,Nicholson River Winery,61409568241,nicholsonriverwinery.com.au,,<10g/litre,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,NW-PIN-AUS,2020_NW-PIN-AUS_008,30015,8,"Heirloom, Velvet Fog, Pinot Noir",Heirloom,"Adelaide Hills, South Australia",2018,37.83,Heirloom Vineyards,439922234,www.heirloomvineyards.com.au,,,,New World,Pinot Noir - Australia,Australia,Still,Red
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_001,31931,1,Mas Macià Xarel-lo,Mas Macià,DO Catalunya,2019,7.15, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_002,32147,2,Garnatxa Blanca,Casa Mariol,Terra Alta,2019,9.7,Top Selection Ltd,2072904454,www.topselection.co.uk,,,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_003,30743,3,Raimat Ventada Organic Garnacha Blanca Costers del Segre,Codorniu,Costers del Segre,2018,10.94,Matthew Clark,1275890228,www.matthewclark.co.uk,,,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_004,30408,4,White Xarel-lo Do Penedes,Mont Rubi,Penedes,2018,10.95,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_007,28882,7,Sons De Prades,Familia Torres,Conca De Barbera,2015,12.3,John E Fells,1442870900,www.fells.co.uk,,<10g/litre,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_008,28880,8,Fransola,Familia Torres,Penedes,2018,12.72,John E Fells,1442870900,www.fells.co.uk,,<10g/litre,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,SPN-CAT-W,2020_SPN-CAT-W_005,30409,5,Durona Blanco,Mont Rubi,Penedes,2017,13.35,Jeroboams ,2072888888,www.jeroboams.co.uk,,,,Old World,"Spain - Catalonia, white",Spain,Still,White
Team 7,Day 1,1,24/02/2020,2020,IT-NE-AMA,2020_IT-NE-AMA_001,29546,1,`a` Amarone Della Valpolicella,Alpha Zeta,Valpolicella,2016,19.57, Liberty Wines,020 7819 0333,http://www.libertywines.co.uk,,,,Old World,Italy - North-east - Amarone,Italy,Still,Red
Team 7,Day 1,1,24/02/2020,2020,IT-NE-AMA,2020_IT-NE-AMA_002,28566,2,Amarone Della Valpolicella Domini Veneti,Cantina Valpolicella Negrar,Valpolicella,2015,19.9,cantina valpolicella negrar,456014300,www.cantinanegrar.it,,,,Old World,Italy - North-east - Amarone,Italy,Still,Red
Team 7,Day 1,1,24/02/2020,2020,IT-NE-AMA,2020_IT-NE-AMA_003,32261,3,Amarone della Valpolicella Classico DOCG Giuseppe Campagnola,Giuseppe Campagnola winery,Veneto,2016,20.8,EUROWINES LIMITED,8701621420,www.eurowines.co.uk,,,,Old World,Italy - North-east - Amarone,Italy,Still,Red
Team 7,Day 1,1,24/02/2020,2020,IT-NE-AMA,2020_IT-NE-AMA_012,30061,12,Reius Amarone Della Valpolicella Classico,Casa Vinicola Sartori,Veneto,2015,26.13,Casa Vinicola Sartori S.p.A.,3.90456E+11,www.sartorinet.com,,<10g/litre,,Old World,Italy - North-east - Amarone,Italy,Still,Red
Team 7,Day 1,1,24/02/2020,2020,IT-NE-AMA,2020_IT-NE-AMA_005,31909,5,Montresor Amarone della Valpolicella del Fondatore,Giacomo Montresor,Veneto,2016,26.95, Boutinot Ltd,0161 908 1345,http://www.boutinot.com,,,,Old World,Italy - North-east - Amarone,Italy,Still,Red
